,0,1,2,3,4
0,0,donor,[12],05-3NY9_top500_1,0
1,0,acceptor,"[1, 11]",05-3NY9_top500_1,0
2,0,aromatic,"[0, 2, 3, 4, 5, 6, 7, 13, 14, 15, 16, 17]",05-3NY9_top500_1,0
3,0,halogen,[8],05-3NY9_top500_1,0
4,1,donor,"[2, 15, 16]",05-3NY9_top500_2,1
5,1,acceptor,"[5, 14]",05-3NY9_top500_2,1
6,1,aromatic,"[0, 9, 10, 11, 12, 13]",05-3NY9_top500_2,1
7,1,halogen,[8],05-3NY9_top500_2,1
8,1,basic,[2],05-3NY9_top500_2,1
9,1,aliphatic_ring,"[3, 4, 5, 6, 7]",05-3NY9_top500_2,1
10,2,donor,[0],05-3NY9_top500_3,2
11,2,acceptor,"[2, 3, 6, 15]",05-3NY9_top500_3,2
12,2,aromatic,"[1, 16, 17, 18, 19, 20]",05-3NY9_top500_3,2
13,2,aliphatic_ring,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",05-3NY9_top500_3,2
14,3,donor,[8],05-3NY9_top500_4,3
15,3,acceptor,"[1, 15, 16, 19]",05-3NY9_top500_4,3
16,3,aromatic,"[0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13]",05-3NY9_top500_4,3
17,3,basic,[14],05-3NY9_top500_4,3
18,4,donor,"[5, 13]",05-3NY9_top500_5,4
19,4,acceptor,"[2, 10, 13]",05-3NY9_top500_5,4
20,4,aromatic,"[0, 1, 15, 16, 17, 18]",05-3NY9_top500_5,4
21,4,basic,[5],05-3NY9_top500_5,4
22,4,aliphatic_ring,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",05-3NY9_top500_5,4
23,5,donor,[0],05-3NY9_top500_6,5
24,5,acceptor,"[7, 10, 18]",05-3NY9_top500_6,5
25,5,aromatic,"[1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_6,5
26,5,basic,[22],05-3NY9_top500_6,5
27,5,aliphatic_ring,"[8, 17, 18]",05-3NY9_top500_6,5
28,6,donor,"[3, 10]",05-3NY9_top500_7,6
29,6,acceptor,"[3, 10]",05-3NY9_top500_7,6
30,6,aromatic,"[0, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 16]",05-3NY9_top500_7,6
31,6,basic,"[3, 10]",05-3NY9_top500_7,6
32,6,aliphatic_ring,"[1, 2, 3, 10, 11]",05-3NY9_top500_7,6
33,7,donor,[17],05-3NY9_top500_8,7
34,7,acceptor,[5],05-3NY9_top500_8,7
35,7,aromatic,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15]",05-3NY9_top500_8,7
36,7,basic,[17],05-3NY9_top500_8,7
37,8,donor,[0],05-3NY9_top500_9,11
38,8,acceptor,"[7, 10, 13, 16]",05-3NY9_top500_9,11
39,8,aromatic,"[1, 2, 3, 4, 5, 6, 8, 12, 13, 14, 15, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_9,11
40,8,basic,[21],05-3NY9_top500_9,11
41,9,acceptor,"[4, 11]",05-3NY9_top500_10,12
42,9,aromatic,"[1, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16]",05-3NY9_top500_10,12
43,9,aliphatic_ring,"[2, 3, 4, 11]",05-3NY9_top500_10,12
44,10,donor,"[15, 19]",05-3NY9_top500_11,13
45,10,acceptor,"[6, 14, 18, 24]",05-3NY9_top500_11,13
46,10,aromatic,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_11,13
47,10,basic,[11],05-3NY9_top500_11,13
48,11,donor,"[5, 13]",05-3NY9_top500_12,14
49,11,acceptor,"[2, 10, 13]",05-3NY9_top500_12,14
50,11,aromatic,"[0, 1, 15, 16, 17, 18]",05-3NY9_top500_12,14
51,11,halogen,[14],05-3NY9_top500_12,14
52,11,basic,[5],05-3NY9_top500_12,14
53,11,aliphatic_ring,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",05-3NY9_top500_12,14
54,12,donor,"[6, 16]",05-3NY9_top500_13,15
55,12,acceptor,"[7, 9, 13, 21]",05-3NY9_top500_13,15
56,12,aromatic,"[0, 1, 2, 3, 4, 5, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_13,15
57,12,basic,[16],05-3NY9_top500_13,15
58,12,aliphatic_ring,"[11, 12, 13, 14, 15, 16]",05-3NY9_top500_13,15
59,13,donor,"[0, 7, 13, 16]",05-3NY9_top500_14,16
60,13,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_14,16
61,13,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_14,16
62,13,halogen,[23],05-3NY9_top500_14,16
63,13,basic,"[0, 2, 7]",05-3NY9_top500_14,16
64,14,donor,"[13, 15, 24]",05-3NY9_top500_15,17
65,14,acceptor,"[6, 15, 23]",05-3NY9_top500_15,17
66,14,aromatic,"[0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_15,17
67,14,basic,"[10, 15]",05-3NY9_top500_15,17
68,15,donor,[12],05-3NY9_top500_16,18
69,15,acceptor,"[5, 7, 18, 20, 22]",05-3NY9_top500_16,18
70,15,aromatic,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 18, 19, 20, 21, 22]",05-3NY9_top500_16,18
71,15,basic,"[10, 12]",05-3NY9_top500_16,18
72,15,aliphatic_ring,"[12, 13, 14, 15, 16]",05-3NY9_top500_16,18
73,16,donor,"[0, 23]",05-3NY9_top500_17,19
74,16,acceptor,"[7, 10, 14, 17]",05-3NY9_top500_17,19
75,16,aromatic,"[1, 2, 3, 4, 5, 6, 20, 21, 22, 23, 24]",05-3NY9_top500_17,19
76,16,basic,[20],05-3NY9_top500_17,19
77,16,aliphatic_ring,"[8, 12, 13, 15, 16, 17]",05-3NY9_top500_17,19
78,17,donor,"[4, 15]",05-3NY9_top500_18,20
79,17,acceptor,"[1, 12, 16, 21, 24]",05-3NY9_top500_18,20
80,17,aromatic,"[0, 9, 10, 11, 12, 13, 19, 21, 22, 23, 24]",05-3NY9_top500_18,20
81,17,basic,[4],05-3NY9_top500_18,20
82,17,aliphatic_ring,"[1, 2, 3, 4, 5, 6]",05-3NY9_top500_18,20
83,18,donor,"[7, 8, 12, 16]",05-3NY9_top500_19,21
84,18,acceptor,"[7, 9, 16]",05-3NY9_top500_19,21
85,18,aromatic,"[1, 2, 3, 4, 5, 6]",05-3NY9_top500_19,21
86,18,basic,[12],05-3NY9_top500_19,21
87,18,aliphatic_ring,"[11, 13, 14, 15, 17, 18]",05-3NY9_top500_19,21
88,19,donor,"[7, 13]",05-3NY9_top500_20,24
89,19,acceptor,"[6, 16, 20]",05-3NY9_top500_20,24
90,19,aromatic,"[0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 19, 20, 21, 22, 23]",05-3NY9_top500_20,24
91,19,basic,[10],05-3NY9_top500_20,24
92,20,donor,[15],05-3NY9_top500_21,25
93,20,acceptor,"[4, 6]",05-3NY9_top500_21,25
94,20,aromatic,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 14]",05-3NY9_top500_21,25
95,20,halogen,[12],05-3NY9_top500_21,25
96,20,basic,[15],05-3NY9_top500_21,25
97,21,donor,"[0, 7, 13, 16]",05-3NY9_top500_22,29
98,21,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_22,29
99,21,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_22,29
100,21,basic,"[0, 2, 7]",05-3NY9_top500_22,29
101,22,donor,"[13, 17]",05-3NY9_top500_23,30
102,22,acceptor,"[14, 16, 23]",05-3NY9_top500_23,30
103,22,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_23,30
104,22,basic,[13],05-3NY9_top500_23,30
105,23,donor,"[9, 15]",05-3NY9_top500_24,31
106,23,acceptor,"[0, 14, 17, 22]",05-3NY9_top500_24,31
107,23,aromatic,"[1, 2, 3, 4, 5, 6, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_24,31
108,23,basic,[9],05-3NY9_top500_24,31
109,23,aliphatic_ring,"[0, 9, 10, 11, 12, 13]",05-3NY9_top500_24,31
110,24,donor,"[13, 17]",05-3NY9_top500_25,32
111,24,acceptor,"[14, 16, 22]",05-3NY9_top500_25,32
112,24,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_25,32
113,24,basic,[13],05-3NY9_top500_25,32
114,25,donor,"[0, 7, 13, 16]",05-3NY9_top500_26,33
115,25,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_26,33
116,25,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_26,33
117,25,halogen,[23],05-3NY9_top500_26,33
118,25,basic,"[0, 2, 7]",05-3NY9_top500_26,33
119,26,donor,"[15, 17]",05-3NY9_top500_27,34
120,26,acceptor,"[13, 18]",05-3NY9_top500_27,34
121,26,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_27,34
122,26,basic,[15],05-3NY9_top500_27,34
123,27,donor,"[0, 7, 13, 16]",05-3NY9_top500_28,35
124,27,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_28,35
125,27,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_28,35
126,27,basic,"[0, 2, 7]",05-3NY9_top500_28,35
127,28,donor,"[0, 7, 13, 16]",05-3NY9_top500_29,36
128,28,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_29,36
129,28,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_29,36
130,28,halogen,[23],05-3NY9_top500_29,36
131,28,basic,"[0, 2, 7]",05-3NY9_top500_29,36
132,29,donor,"[16, 18]",05-3NY9_top500_30,37
133,29,acceptor,"[5, 12, 17, 23]",05-3NY9_top500_30,37
134,29,aromatic,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_30,37
135,29,basic,[16],05-3NY9_top500_30,37
136,29,aliphatic_ring,"[12, 13, 14]",05-3NY9_top500_30,37
137,30,donor,"[14, 21]",05-3NY9_top500_31,38
138,30,acceptor,"[4, 8, 16]",05-3NY9_top500_31,38
139,30,aromatic,"[0, 1, 2, 3, 4, 5, 9, 10, 11, 12, 13]",05-3NY9_top500_31,38
140,30,basic,[21],05-3NY9_top500_31,38
141,30,aliphatic_ring,"[17, 18, 19, 20, 21]",05-3NY9_top500_31,38
142,31,donor,"[4, 9]",05-3NY9_top500_32,39
143,31,acceptor,"[7, 16, 21]",05-3NY9_top500_32,39
144,31,aromatic,"[1, 2, 3, 4, 5, 8, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_32,39
145,31,basic,[1],05-3NY9_top500_32,39
146,32,donor,"[8, 16]",05-3NY9_top500_33,40
147,32,acceptor,"[4, 7, 8, 13, 16]",05-3NY9_top500_33,40
148,32,aromatic,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15]",05-3NY9_top500_33,40
149,32,halogen,"[19, 20, 21]",05-3NY9_top500_33,40
150,32,basic,"[8, 15, 16]",05-3NY9_top500_33,40
151,33,donor,"[7, 14, 23]",05-3NY9_top500_34,41
152,33,acceptor,"[7, 10, 11, 13, 14]",05-3NY9_top500_34,41
153,33,aromatic,"[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_34,41
154,33,basic,"[14, 16]",05-3NY9_top500_34,41
155,34,donor,[12],05-3NY9_top500_35,42
156,34,acceptor,"[5, 7, 18, 22]",05-3NY9_top500_35,42
157,34,aromatic,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 18, 19, 20, 21, 22]",05-3NY9_top500_35,42
158,34,basic,"[10, 12]",05-3NY9_top500_35,42
159,34,aliphatic_ring,"[12, 13, 14, 15, 16]",05-3NY9_top500_35,42
160,35,donor,"[7, 13]",05-3NY9_top500_36,43
161,35,acceptor,"[6, 16]",05-3NY9_top500_36,43
162,35,aromatic,"[0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_36,43
163,35,halogen,"[23, 24]",05-3NY9_top500_36,43
164,35,basic,[10],05-3NY9_top500_36,43
165,36,donor,[7],05-3NY9_top500_37,44
166,36,acceptor,"[14, 19, 21]",05-3NY9_top500_37,44
167,36,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 15, 16, 17, 18, 19]",05-3NY9_top500_37,44
168,36,basic,[9],05-3NY9_top500_37,44
169,37,donor,[8],05-3NY9_top500_38,45
170,37,acceptor,"[6, 9, 17]",05-3NY9_top500_38,45
171,37,aromatic,"[10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_38,45
172,37,halogen,[18],05-3NY9_top500_38,45
173,37,basic,[22],05-3NY9_top500_38,45
174,37,aliphatic_ring,"[1, 2, 3, 4, 5]",05-3NY9_top500_38,45
175,38,donor,[20],05-3NY9_top500_39,46
176,38,acceptor,"[3, 4, 5]",05-3NY9_top500_39,46
177,38,aromatic,"[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21]",05-3NY9_top500_39,46
178,38,basic,[17],05-3NY9_top500_39,46
179,39,donor,"[8, 14]",05-3NY9_top500_40,47
180,39,acceptor,"[5, 7, 11]",05-3NY9_top500_40,47
181,39,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_40,47
182,39,basic,[14],05-3NY9_top500_40,47
183,40,donor,"[0, 7, 13, 16]",05-3NY9_top500_41,48
184,40,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_41,48
185,40,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_41,48
186,40,halogen,[23],05-3NY9_top500_41,48
187,40,basic,"[0, 2, 7]",05-3NY9_top500_41,48
188,41,donor,"[13, 17]",05-3NY9_top500_42,49
189,41,acceptor,"[14, 16]",05-3NY9_top500_42,49
190,41,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_42,49
191,41,halogen,[24],05-3NY9_top500_42,49
192,41,basic,[13],05-3NY9_top500_42,49
193,42,acceptor,"[2, 5, 7, 16, 17, 18]",05-3NY9_top500_43,50
194,42,aromatic,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_43,50
195,42,basic,[12],05-3NY9_top500_43,50
196,43,donor,"[0, 7, 13, 16]",05-3NY9_top500_44,51
197,43,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_44,51
198,43,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_44,51
199,43,basic,"[0, 2, 7]",05-3NY9_top500_44,51
200,44,donor,[12],05-3NY9_top500_45,52
201,44,acceptor,"[0, 14, 18, 22, 24]",05-3NY9_top500_45,52
202,44,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_45,52
203,44,basic,[4],05-3NY9_top500_45,52
204,45,donor,"[15, 17]",05-3NY9_top500_46,53
205,45,acceptor,"[13, 18, 20]",05-3NY9_top500_46,53
206,45,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 21, 22, 23, 24, 25]",05-3NY9_top500_46,53
207,45,basic,[15],05-3NY9_top500_46,53
208,46,donor,"[7, 12]",05-3NY9_top500_47,54
209,46,acceptor,"[0, 6, 11, 16, 22]",05-3NY9_top500_47,54
210,46,aromatic,"[1, 2, 3, 4, 5, 6, 14, 15, 16, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_47,54
211,46,halogen,[23],05-3NY9_top500_47,54
212,46,basic,[4],05-3NY9_top500_47,54
213,47,donor,"[0, 21]",05-3NY9_top500_48,55
214,47,acceptor,"[7, 10, 15]",05-3NY9_top500_48,55
215,47,aromatic,"[1, 2, 3, 4, 5, 6, 8, 12, 13, 14, 15, 18, 19, 20, 21, 22]",05-3NY9_top500_48,55
216,47,basic,[18],05-3NY9_top500_48,55
217,48,donor,"[0, 2]",05-3NY9_top500_49,56
218,48,acceptor,"[0, 11, 12, 13, 15]",05-3NY9_top500_49,56
219,48,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 18, 19, 20, 21, 22, 23]",05-3NY9_top500_49,56
220,48,halogen,[24],05-3NY9_top500_49,56
221,48,basic,"[0, 4]",05-3NY9_top500_49,56
222,48,aliphatic_ring,"[13, 14, 15]",05-3NY9_top500_49,56
223,49,donor,[8],05-3NY9_top500_50,57
224,49,acceptor,"[4, 8, 9, 18, 21]",05-3NY9_top500_50,57
225,49,aromatic,"[1, 2, 3, 4, 5, 6, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_50,57
226,49,basic,"[6, 8]",05-3NY9_top500_50,57
227,50,donor,[8],05-3NY9_top500_51,58
228,50,acceptor,"[0, 15, 22]",05-3NY9_top500_51,58
229,50,aromatic,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 16, 17, 19, 20, 21, 22, 23]",05-3NY9_top500_51,58
230,50,basic,[4],05-3NY9_top500_51,58
231,51,donor,"[7, 20]",05-3NY9_top500_52,59
232,51,acceptor,"[6, 15, 19]",05-3NY9_top500_52,59
233,51,aromatic,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20]",05-3NY9_top500_52,59
234,51,basic,[11],05-3NY9_top500_52,59
235,51,aliphatic_ring,"[21, 22, 23]",05-3NY9_top500_52,59
236,52,donor,"[1, 15, 22]",05-3NY9_top500_53,60
237,52,acceptor,"[4, 10, 14, 21]",05-3NY9_top500_53,60
238,52,aromatic,"[7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_53,60
239,52,basic,[1],05-3NY9_top500_53,60
240,52,aliphatic_ring,"[1, 2, 3, 4, 5, 6]",05-3NY9_top500_53,60
241,53,donor,[16],05-3NY9_top500_54,61
242,53,acceptor,[7],05-3NY9_top500_54,61
243,53,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 17, 18]",05-3NY9_top500_54,61
244,53,halogen,[11],05-3NY9_top500_54,61
245,53,basic,"[6, 16]",05-3NY9_top500_54,61
246,53,aliphatic_ring,"[12, 13, 14, 15, 16]",05-3NY9_top500_54,61
247,54,donor,[0],05-3NY9_top500_55,62
248,54,acceptor,"[7, 10, 12, 18]",05-3NY9_top500_55,62
249,54,aromatic,"[1, 2, 3, 4, 5, 6, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_55,62
250,54,basic,[22],05-3NY9_top500_55,62
251,54,aliphatic_ring,"[14, 15, 16, 17, 18]",05-3NY9_top500_55,62
252,55,donor,"[10, 15, 18]",05-3NY9_top500_56,63
253,55,acceptor,"[12, 20]",05-3NY9_top500_56,63
254,55,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 16, 17, 18, 19, 20]",05-3NY9_top500_56,63
255,55,basic,[15],05-3NY9_top500_56,63
256,56,donor,"[14, 15]",05-3NY9_top500_57,64
257,56,acceptor,"[0, 14]",05-3NY9_top500_57,64
258,56,aromatic,"[1, 2, 3, 4, 5, 6]",05-3NY9_top500_57,64
259,56,basic,[15],05-3NY9_top500_57,64
260,56,aliphatic_ring,"[7, 8, 9, 10]",05-3NY9_top500_57,64
261,57,donor,"[13, 17]",05-3NY9_top500_58,65
262,57,acceptor,"[14, 16, 23]",05-3NY9_top500_58,65
263,57,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 19, 20, 21, 22, 23]",05-3NY9_top500_58,65
264,57,basic,[13],05-3NY9_top500_58,65
265,58,donor,"[10, 12]",05-3NY9_top500_59,66
266,58,acceptor,"[1, 16, 21, 22, 23]",05-3NY9_top500_59,66
267,58,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_59,66
268,58,basic,[12],05-3NY9_top500_59,66
269,59,donor,"[13, 17]",05-3NY9_top500_60,67
270,59,acceptor,"[14, 16, 23]",05-3NY9_top500_60,67
271,59,aromatic,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 19, 20, 21, 22, 23]",05-3NY9_top500_60,67
272,59,basic,[13],05-3NY9_top500_60,67
273,60,donor,"[7, 13]",05-3NY9_top500_61,68
274,60,acceptor,"[6, 16, 21]",05-3NY9_top500_61,68
275,60,aromatic,"[0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21]",05-3NY9_top500_61,68
276,60,basic,[10],05-3NY9_top500_61,68
277,61,donor,"[0, 7, 13, 16]",05-3NY9_top500_62,69
278,61,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_62,69
279,61,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_62,69
280,61,halogen,[23],05-3NY9_top500_62,69
281,61,basic,"[0, 2, 7]",05-3NY9_top500_62,69
282,62,donor,"[14, 15]",05-3NY9_top500_63,70
283,62,acceptor,"[0, 14]",05-3NY9_top500_63,70
284,62,aromatic,"[1, 2, 3, 4, 5, 6]",05-3NY9_top500_63,70
285,62,basic,[15],05-3NY9_top500_63,70
286,62,aliphatic_ring,"[7, 8, 9, 10]",05-3NY9_top500_63,70
287,63,donor,[11],05-3NY9_top500_64,71
288,63,acceptor,"[3, 14, 23]",05-3NY9_top500_64,71
289,63,aromatic,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 19, 20, 21, 22, 23, 24]",05-3NY9_top500_64,71
290,63,basic,[9],05-3NY9_top500_64,71
291,64,donor,[3],05-3NY9_top500_65,72
292,64,acceptor,"[3, 6, 12, 13, 14]",05-3NY9_top500_65,72
293,64,aromatic,"[0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 17, 18, 19, 20, 21]",05-3NY9_top500_65,72
294,64,basic,"[1, 3]",05-3NY9_top500_65,72
295,65,donor,"[0, 7, 13, 16]",05-3NY9_top500_66,73
296,65,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_66,73
297,65,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_66,73
298,65,basic,"[0, 2, 7]",05-3NY9_top500_66,73
299,66,donor,"[0, 9]",05-3NY9_top500_67,74
300,66,acceptor,"[7, 10, 17]",05-3NY9_top500_67,74
301,66,aromatic,"[1, 2, 3, 4, 5, 6, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_67,74
302,66,basic,[23],05-3NY9_top500_67,74
303,67,donor,"[0, 7, 13, 16]",05-3NY9_top500_68,75
304,67,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_68,75
305,67,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_68,75
306,67,halogen,[23],05-3NY9_top500_68,75
307,67,basic,"[0, 2, 7]",05-3NY9_top500_68,75
308,68,acceptor,"[4, 11]",05-3NY9_top500_69,76
309,68,aromatic,"[1, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16]",05-3NY9_top500_69,76
310,68,aliphatic_ring,"[2, 3, 4, 11]",05-3NY9_top500_69,76
311,69,donor,"[0, 9, 10, 19, 20]",05-3NY9_top500_70,77
312,69,acceptor,"[4, 6, 10, 19, 20]",05-3NY9_top500_70,77
313,69,aromatic,"[11, 12, 13, 14, 15, 18]",05-3NY9_top500_70,77
314,69,halogen,"[16, 17]",05-3NY9_top500_70,77
315,69,basic,[9],05-3NY9_top500_70,77
316,69,aliphatic_ring,"[1, 2, 3, 4, 5, 9]",05-3NY9_top500_70,77
317,70,donor,"[0, 7, 13, 16]",05-3NY9_top500_71,78
318,70,acceptor,"[0, 6, 7, 15]",05-3NY9_top500_71,78
319,70,aromatic,"[1, 2, 3, 4, 5, 6, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_71,78
320,70,basic,"[0, 2, 7]",05-3NY9_top500_71,78
321,71,donor,[0],05-3NY9_top500_72,79
322,71,acceptor,"[6, 7, 10]",05-3NY9_top500_72,79
323,71,aromatic,"[1, 2, 3, 4, 5, 6, 11, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_72,79
324,71,basic,[23],05-3NY9_top500_72,79
325,71,aliphatic_ring,"[9, 12, 18]",05-3NY9_top500_72,79
326,72,donor,"[3, 6, 9]",05-3NY9_top500_73,80
327,72,acceptor,[10],05-3NY9_top500_73,80
328,72,aromatic,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",05-3NY9_top500_73,80
329,72,basic,"[3, 6]",05-3NY9_top500_73,80
330,72,aliphatic_ring,"[1, 2, 3, 4, 5, 6]",05-3NY9_top500_73,80
331,73,donor,"[0, 22]",05-3NY9_top500_74,81
332,73,acceptor,"[7, 10]",05-3NY9_top500_74,81
333,73,aromatic,"[1, 2, 3, 4, 5, 6, 8, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23]",05-3NY9_top500_74,81
334,73,basic,[19],05-3NY9_top500_74,81
335,74,donor,"[7, 8, 17]",05-3NY9_top500_75,82
336,74,acceptor,"[12, 19]",05-3NY9_top500_75,82
337,74,aromatic,"[1, 2, 3, 4, 5, 6, 10, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_75,82
338,74,basic,[15],05-3NY9_top500_75,82
339,75,donor,[7],05-3NY9_top500_76,83
340,75,acceptor,"[7, 11, 13, 18, 21, 25]",05-3NY9_top500_76,83
341,75,aromatic,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 20, 21, 22, 23, 24, 25]",05-3NY9_top500_76,83
342,75,basic,"[6, 7]",05-3NY9_top500_76,83
343,75,aliphatic_ring,"[14, 16, 17, 18, 19]",05-3NY9_top500_76,83
344,76,donor,"[12, 16]",05-3NY9_top500_77,84
345,76,acceptor,"[7, 8, 13, 15, 18]",05-3NY9_top500_77,84
346,76,aromatic,"[0, 1, 2, 3, 4, 5, 9, 10, 11, 13, 17, 18, 19, 20, 21]",05-3NY9_top500_77,84
347,76,basic,"[6, 12]",05-3NY9_top500_77,84
348,77,donor,"[12, 20]",05-3NY9_top500_78,85
349,77,acceptor,"[5, 10, 14, 21]",05-3NY9_top500_78,85
350,77,aromatic,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",05-3NY9_top500_78,85
351,77,basic,[20],05-3NY9_top500_78,85
352,77,aliphatic_ring,"[16, 17, 18, 19, 20, 21]",05-3NY9_top500_78,85
353,78,donor,[0],05-3NY9_top500_79,86
354,78,acceptor,"[1, 12, 19]",05-3NY9_top500_79,86
